SMILES,pIC50,weight,logp,h_bond_donor,h_bond_acceptors,rotatable_bonds,atoms,heavy_atoms,molar_refractivity,topological_polar_surface_area,formal_charge,rings
CCO[C@@H]([C@H]1C[C@@H](C)[C@H]2[C@H](O1)[C@H](O)[C@@]1(C)[C@@H]3CC[C@H]4C(C)(C)[C@@H](O[C@H]5CN(CC6CN(C)C6)CCO5)CC[C@@]45C[C@@]35CC[C@]21C)C(C)(C)O,6.853871964321762,686.52338796,5.580900000000007,2.0,8.0,8.0,49.0,49.0,189.85059999999936,83.86000000000001,0.0,8.0
CCO[C@@H]([C@H]1C[C@@H](C)[C@H]2[C@H](O1)[C@H](O)[C@@]1(C)[C@@H]3CC[C@H]4C(C)(C)[C@@H](O[C@H]5CN(C6CN(C7CCC7)C6)CCO5)CC[C@@]45C[C@@]35CC[C@]21C)C(C)(C)O,6.920818753952375,712.539038024,6.256000000000007,2.0,8.0,8.0,51.0,51.0,196.99659999999926,83.86000000000001,0.0,9.0
CCO[C@@H]([C@H]1C[C@@H](C)[C@H]2[C@H](O1)[C@H](O)[C@@]1(C)[C@@H]3CC[C@H]4C(C)(C)[C@@H](O[C@H]5CN(C6CN(C7COC7)C6)CCO5)CC[C@@]45C[C@@]35CC[C@]21C)C(C)(C)O,6.886056647693163,714.51830258,5.102300000000006,2.0,9.0,8.0,51.0,51.0,193.9645999999993,93.09000000000002,0.0,9.0
CCO[C@@H]([C@H]1C[C@@H](C)[C@H]2[C@H](O1)[C@H](O)[C@@]1(C)[C@@H]3CC[C@H]4C(C)(C)[C@@H](O[C@H]5CN(C6CN(CCOC)C6)CCO5)CC[C@@]45C[C@@]35CC[C@]21C)C(C)(C)O,7.167491087293763,716.5339526439999,5.349900000000006,2.0,9.0,10.0,51.0,51.0,196.1005999999993,93.09000000000002,0.0,8.0
CCO[C@@H]([C@H]1C[C@@H](C)[C@H]2[C@H](O1)[C@H](O)[C@@]1(C)[C@@H]3CC[C@H]4C(C)(C)[C@@H](O[C@H]5CN(C6CN(CC(C)(C)O)C6)CCO5)CC[C@@]45C[C@@]35CC[C@]21C)C(C)(C)O,6.920818753952375,730.549602708,5.474400000000006,3.0,9.0,9.0,52.0,52.0,200.52239999999927,104.09000000000002,0.0,8.0
CCO[C@@H]([C@H]1C[C@@H](C)[C@H]2[C@H](O1)[C@H](O)[C@@]1(C)[C@@H]3CC[C@H]4C(C)(C)[C@@H](O[C@H]5CN(CC6CN(C(C)C)C6)CCO5)CC[C@@]45C[C@@]35CC[C@]21C)C(C)(C)O,6.958607314841775,714.554688088,6.359500000000008,2.0,8.0,9.0,51.0,51.0,199.06259999999924,83.86000000000001,0.0,8.0
CCO[C@@H]([C@H]1C[C@@H](C)[C@H]2[C@H](O1)[C@H](O)[C@@]1(C)[C@@H]3CC[C@H]4C(C)(C)[C@@H](O[C@H]5CN(CC6CN(C7CCC7)C6)CCO5)CC[C@@]45C[C@@]35CC[C@]21C)C(C)(C)O,6.6777807052660805,726.554688088,6.503600000000008,2.0,8.0,9.0,52.0,52.0,201.5655999999992,83.86000000000001,0.0,9.0
CCO[C@@H]([C@H]1C[C@@H](C)[C@H]2[C@H](O1)[C@H](O)[C@@]1(C)[C@@H]3CC[C@H]4C(C)(C)[C@@H](O[C@H]5CN(CC6CN(C7COC7)C6)CCO5)CC[C@@]45C[C@@]35CC[C@]21C)C(C)(C)O,6.769551078621726,728.5339526439999,5.349900000000007,2.0,9.0,9.0,52.0,52.0,198.5335999999992,93.09000000000002,0.0,9.0
CCO[C@@H]([C@H]1C[C@@H](C)[C@H]2[C@H](O1)[C@H](O)[C@@]1(C)[C@@H]3CC[C@H]4C(C)(C)[C@@H](O[C@H]5CN(CC6CN(CCOC)C6)CCO5)CC[C@@]45C[C@@]35CC[C@]21C)C(C)(C)O,7.0655015487564325,730.549602708,5.597500000000007,2.0,9.0,11.0,52.0,52.0,200.6695999999992,93.09000000000002,0.0,8.0
CCO[C@@H]([C@H]1C[C@@H](C)[C@H]2[C@H](O1)[C@H](O)[C@@]1(C)[C@@H]3CC[C@H]4C(C)(C)[C@@H](O[C@H]5CN(CC6CN(CC(C)(C)O)C6)CCO5)CC[C@@]45C[C@@]35CC[C@]21C)C(C)(C)O,7.0655015487564325,744.5652527719999,5.722000000000007,3.0,9.0,10.0,53.0,53.0,205.0913999999992,104.09000000000002,0.0,8.0
CCO[C@@H]([C@H]1C[C@@H](C)[C@H]2[C@H](O1)[C@H](O)[C@@]1(C)[C@@H]3CC[C@H]4C(C)(C)[C@@H](O[C@H]5CN(CC6CN(CCO)C6)CCO5)CC[C@@]45C[C@@]35CC[C@]21C)C(C)(C)O,6.920818753952375,716.5339526439999,4.943400000000007,3.0,9.0,10.0,51.0,51.0,195.87939999999932,104.09000000000002,0.0,8.0
CCO[C@@H]([C@H]1C[C@@H](C)[C@H]2[C@H](O1)[C@H](O)[C@@]1(C)[C@@H]3CC[C@H]4C(C)(C)[C@@H](O[C@H]5CN(C6CN(C(C)C)C6)CCO5)CC[C@@]45C[C@@]35CC[C@]21C)C(C)(C)O,6.958607314841775,700.539038024,6.111900000000007,2.0,8.0,8.0,50.0,50.0,194.4935999999993,83.86000000000001,0.0,8.0
O=C(Cc1ccccc1)NC(CSSCC(NC(=O)Cc1ccccc1)C(=O)O)C(=O)O,5.709965388637482,476.1075784879999,1.9920000000000002,4.0,6.0,13.0,32.0,32.0,124.34100000000007,132.8,0.0,2.0
CNc1ccc(C(=O)NC(CCCCCNC(=O)OCc2ccccc2)C(=O)O)cc1,5.560667306169737,427.21072102799997,3.398100000000002,4.0,5.0,12.0,31.0,31.0,117.97640000000004,116.76,0.0,2.0
O=C(O[C@@H]1Cc2c(O)cc(O)cc2O[C@@H]1c1cc(O)c(O)c(O)c1)c1cc(O)c(O)c(O)c1,6.301029995663981,458.0849113959999,2.233199999999999,8.0,11.0,3.0,33.0,33.0,108.92089999999999,197.36999999999998,0.0,4.0
C[C@]1(O)c2ccc3c(c2C(=O)c2occ([C@@H](O)CCO)c21)CCC3=O,4.018181392829336,342.11033829599995,1.6245,3.0,6.0,3.0,25.0,25.0,86.56940000000003,107.97,0.0,4.0
C[C@]1(O)c2ccc3c(c2C(=O)c2occ(CCCO)c21)CCC3=O,4.552841968657781,326.115423676,2.1336000000000004,2.0,5.0,3.0,24.0,24.0,85.31360000000004,87.74000000000001,0.0,4.0
C[C@]1(O)c2ccc3c(c2C(=O)c2occ(CCO)c21)CCC3=O,4.464705879957229,312.099773612,1.7435000000000003,2.0,5.0,2.0,23.0,23.0,80.69660000000002,87.74000000000001,0.0,4.0
C[C@@]1(O)c2ccc3c(c2C(=O)c2occ([C@@H](O)CCO)c21)CCC3=O,4.1432711096171175,342.11033829599995,1.6245,3.0,6.0,3.0,25.0,25.0,86.56940000000003,107.97,0.0,4.0
C[C@@]12c3ccc4c(c3C(=O)c3occ(c31)[C@@H](O)C[C@@H]2O)CCC4=O,4.995678626217358,324.099773612,2.0569,2.0,5.0,0.0,24.0,24.0,83.27160000000003,87.74000000000001,0.0,5.0
C[C@]12CCC(=O)c3coc(c31)C(=O)C1=C2[C@@H](O)C[C@]2(C)C(=O)CC[C@@H]12,5.920818753952375,340.13107374,2.7567000000000013,1.0,5.0,0.0,25.0,25.0,87.44280000000003,84.58000000000001,0.0,5.0
C[C@@]12C(=O)CC[C@H]1C1=C(C[C@H]2O)[C@@]2(C)CC[C@H](O)c3coc(c32)C1=O,4.361510743045363,342.146723804,2.607400000000001,2.0,5.0,0.0,25.0,25.0,88.07210000000003,87.74000000000001,0.0,5.0
C[C@@]12c3ccc4c(c3C(=O)c3occ(c31)C(=O)C[C@H]2O)CCC4=O,4.872895201635193,322.084123548,2.2062,1.0,5.0,0.0,24.0,24.0,82.64230000000003,84.58000000000001,0.0,5.0
CCN(CCCCCCNC1=CC(=O)C(NCCCCCCN(CC)Cc2ccccc2OC)=CC1=O)Cc1ccccc1OC,5.226945306635737,632.430156272,6.2674000000000065,2.0,8.0,24.0,46.0,46.0,187.01139999999933,83.14,0.0,3.0
O=C(Cc1ccccc1Nc1c(Cl)cccc1Cl)NCCCNCCCNC1=CC(=O)C(NCCCNCCCNC(=O)Cc2ccccc2Nc2c(Cl)cccc2Cl)=CC1=O,5.507239610973162,920.2865628640002,7.643400000000007,8.0,10.0,26.0,62.0,62.0,252.19359999999958,164.51999999999998,0.0,5.0
CC(C)Cc1ccc(C(C)C(=O)NCCCNCCCNC2=CC(=O)C(NCCCNCCCNC(=O)C(C)c3ccc(CC(C)C)cc3)=CC2=O)cc1,5.316052869248487,742.5145545920001,5.061600000000009,6.0,8.0,26.0,54.0,54.0,219.21019999999933,140.46,0.0,3.0
CCN1/C(=C/C=C/c2sc3ccc(OCCCO[N+](=O)[O-])cc3[n+]2CC)Sc2ccc(OCCCO[N+](=O)[O-])cc21,4.585026652029182,603.15778237209,5.649900000000007,0.0,11.0,16.0,41.0,41.0,156.24679999999967,130.32000000000002,1.0,4.0
CCN1/C(=C/C=C/c2sc3ccc(OCc4no[n+]([O-])c4C(N)=O)cc3[n+]2CC)Sc2ccc(OCc3no[n+]([O-])c3C(N)=O)cc21,4.769551078621726,679.13877824409,2.2940999999999994,2.0,13.0,12.0,47.0,47.0,166.75579999999977,217.70000000000002,1.0,6.0
COc1cc(-c2cc(-c3c(O)cccc3O)[nH]n2)ccc1O,5.366531544420414,298.095356928,2.8691,4.0,5.0,3.0,22.0,22.0,81.00610000000002,98.6,0.0,3.0
Oc1ccc(-c2cc(-c3c(O)cccc3O)[nH]n2)cc1,4.801342913045577,268.084792244,2.860500000000001,4.0,4.0,2.0,20.0,20.0,74.45410000000001,89.36999999999999,0.0,3.0
Oc1ccc(-c2cc(-c3c(O)cccc3O)[nH]n2)cc1O,5.886056647693163,284.079706864,2.5661,5.0,5.0,2.0,21.0,21.0,76.1189,109.6,0.0,3.0
COc1cc(-c2cc(-c3c(O)cccc3O)[nH]n2)cc(OC)c1O,5.537602002101044,328.105921612,2.8777000000000013,4.0,6.0,4.0,24.0,24.0,87.55810000000001,107.83,0.0,3.0
COc1cc(/C=C/C(=O)/C=C(O)/C=C/c2ccc(O)c(OC)c2)ccc1O,5.4089353929735005,368.12598835999995,3.852600000000003,3.0,6.0,7.0,27.0,27.0,103.10440000000001,96.22000000000001,0.0,2.0
O=C(O)c1c(O)cc2c([nH]c3ccccc32)c1O,4.823908740944319,243.053157768,2.4305000000000008,4.0,3.0,1.0,18.0,18.0,66.09360000000002,93.55,0.0,3.0
Oc1ccc(/C=C/c2ccc(O)c3ncccc23)cc1,5.070581074285707,263.094628656,3.8164000000000025,2.0,3.0,2.0,20.0,20.0,80.44260000000001,53.35,0.0,3.0
CC(C)c1c(NC(=O)/C=C/c2ccc(O)c(O)c2)cc2c(c1[N+](=O)[O-])CC[C@H]1[C@](C)(CNC(=O)/C=C/c3ccc(O)c(O)c3)CCC[C@]21C,5.402304814074488,669.305015336,7.032400000000009,6.0,8.0,9.0,49.0,49.0,187.55699999999965,182.26,0.0,5.0
C[C@@H]1C[C@@]23C[C@H]4C(C)(C)[C@@]5(C[C@]4(CN2C1=O)NC3=O)C(=O)Nc1c5ccc2c1C=CC(C)(C)O2,3.6120765330265634,461.231456472,2.9863000000000017,2.0,4.0,0.0,34.0,34.0,126.09440000000004,87.74000000000001,0.0,8.0
C[C@H]1CN2C[C@]34C[C@@]5(C(=O)Nc6c5ccc5c6OC=CC(C)(C)O5)C(C)(C)[C@@H]3C[C@@]2(C1)C(=O)N4C,3.5694412304772425,477.2627566,3.681200000000003,1.0,5.0,0.0,35.0,35.0,131.31570000000002,71.11,0.0,8.0
C[C@H]1CN2C[C@]34C[C@@]5(C(=O)Nc6c5ccc5c6C=CC(C)(C)O5)C(C)(C)[C@@H]3C[C@@]2(C1)C(=O)N4C,3.691008970999836,461.26784197999996,3.8019000000000034,1.0,4.0,0.0,34.0,34.0,130.58170000000004,61.88000000000001,0.0,8.0
CN1C(=O)[C@@]23CCC(=O)N2C[C@@]12C[C@@]1(C(=O)Nc4c1ccc1c4C=CC(C)(C)O1)C(C)(C)[C@@H]2C3,3.729088360589519,461.231456472,3.0825000000000014,1.0,4.0,0.0,34.0,34.0,126.17470000000006,78.95,0.0,8.0
O=C(/C=C/c1ccc(O)c(O)c1)O[C@H](Cc1ccc(O)c(O)c1)C(=O)O,4.1432711096171175,360.0845174719999,1.7612999999999996,5.0,7.0,6.0,26.0,26.0,89.79700000000004,144.52,0.0,2.0
CC1=NN(c2ccc(-n3cccc3)cc2)C(=O)C1,4.585026652029182,239.105862036,2.5899,0.0,3.0,2.0,18.0,18.0,70.98100000000004,37.6,0.0,3.0
CC1=NN(c2cccc(COCc3ccccc3)c2)C(=O)C1,4.568636235841013,294.136827816,3.516000000000002,0.0,3.0,5.0,22.0,22.0,86.58900000000006,41.9,0.0,3.0
CC1=NN(c2ccc(-c3ccccc3)cc2)C(=O)C1,5.251811972993799,250.110613068,3.4662000000000024,0.0,2.0,2.0,19.0,19.0,77.09000000000003,32.67,0.0,3.0
COc1ccc(-c2ccc(N3N=C(C)CC3=O)cc2)cc1,5.468521082957745,280.121177752,3.474800000000002,0.0,3.0,3.0,21.0,21.0,83.64200000000004,41.9,0.0,3.0
CC1=NN(c2ccc(-c3cccnc3)cc2)C(=O)C1,4.838631997765025,251.105862036,2.861200000000001,0.0,3.0,2.0,19.0,19.0,74.88500000000003,45.56,0.0,3.0
CC1=NN(c2ccc(-n3c(-c4ccccc4)cc4ccccc43)cc2)C(=O)C1,4.707743928643524,365.152812228,5.410100000000004,0.0,3.0,3.0,28.0,28.0,113.92300000000003,37.6,0.0,5.0
CC1=NN(c2ccc(-n3c(-c4ccccc4)cc4ccccc43)cc2)C(=O)C1,5.455931955649724,365.152812228,5.410100000000004,0.0,3.0,3.0,28.0,28.0,113.92300000000003,37.6,0.0,5.0
CC1=NN(c2ccc(-c3cccnc3)cc2)C(=O)C1,5.4089353929735005,251.105862036,2.861200000000001,0.0,3.0,2.0,19.0,19.0,74.88500000000003,45.56,0.0,3.0
COc1ccc(-c2ccc(N3N=C(C)CC3=O)cc2)cc1,5.292429823902063,280.121177752,3.474800000000002,0.0,3.0,3.0,21.0,21.0,83.64200000000004,41.9,0.0,3.0
CC1=NN(c2ccc(-c3ccccc3)cc2)C(=O)C1,4.709965388637482,250.110613068,3.4662000000000024,0.0,2.0,2.0,19.0,19.0,77.09000000000003,32.67,0.0,3.0
CC1=NN(c2cccc(COCc3ccccc3)c2)C(=O)C1,5.537602002101044,294.136827816,3.516000000000002,0.0,3.0,5.0,22.0,22.0,86.58900000000006,41.9,0.0,3.0
CC1=NN(c2ccc(-n3cccc3)cc2)C(=O)C1,5.3979400086720375,239.105862036,2.5899,0.0,3.0,2.0,18.0,18.0,70.98100000000004,37.6,0.0,3.0
CC1=NN(c2cccc(N3CCCC3)c2)C(=O)C1,4.774690718274137,243.137162164,2.399400000000001,0.0,3.0,2.0,18.0,18.0,73.10100000000004,35.91,0.0,3.0
CC1=NN(c2ccc(N(c3ccccc3)c3ccccc3)cc2)C(=O)C1,5.3979400086720375,341.152812228,5.269000000000004,0.0,3.0,4.0,26.0,26.0,106.33700000000003,35.91,0.0,4.0
O=c1c(O)c(-c2ccc(O)cc2O)oc2cc(O)cc(O)c12,4.518557371497695,302.04265266,1.987999999999999,5.0,7.0,1.0,22.0,22.0,76.244,131.36,0.0,3.0
O=C1c2c(O)cc(O)cc2O[C@H](c2ccc(O)c(O)c2)[C@H]1O,4.481486060122113,304.058302724,1.1862999999999995,5.0,7.0,1.0,22.0,22.0,73.24950000000001,127.45000000000002,0.0,3.0
O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,4.815308569182401,302.04265266,1.988,5.0,7.0,1.0,22.0,22.0,76.244,131.36,0.0,3.0
O=c1c(O)c(-c2cc(O)c(O)c(O)c2)oc2cc(O)cc(O)c12,4.82102305270683,318.03756727999996,1.6935999999999998,6.0,8.0,1.0,23.0,23.0,77.90879999999999,151.59,0.0,3.0
O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,4.124360062995832,286.04773804,2.2824000000000004,4.0,6.0,1.0,21.0,21.0,74.5792,111.13000000000001,0.0,3.0
O=c1c(O)c(-c2ccccc2O)oc2cc(O)cc(O)c12,4.2564902352715706,286.04773804,2.2824000000000004,4.0,6.0,1.0,21.0,21.0,74.5792,111.13000000000001,0.0,3.0
COc1ccc(CC(=O)Nc2nc(-c3ccccc3)cs2)cc1,4.97469413473523,324.093248752,3.999900000000003,1.0,4.0,5.0,23.0,23.0,92.87770000000002,51.22,0.0,3.0
COc1cc(/C=C/C(=O)CC(=O)/C=C/c2ccc(O)c(OC)c2)ccc1O,4.94692155651658,368.12598835999995,3.3699000000000026,2.0,6.0,8.0,27.0,27.0,102.01660000000001,93.06000000000002,0.0,2.0
Cc1ccc(-c2cc(NCCNc3cc(-c4cccs4)[nH]n3)n[nH]2)cc1,4.537602002101044,364.14701564000006,4.3607200000000015,4.0,5.0,7.0,26.0,26.0,107.6408,81.41999999999999,0.0,4.0
CN(C)c1ccc(-c2cc(NCCNc3cc(-c4ccc(N(C)C)cc4)[nH]n3)n[nH]2)cc1,5.1249387366083,430.25934296000014,4.1228000000000025,4.0,6.0,9.0,32.0,32.0,133.6808,87.9,0.0,4.0
Fc1ccc(-c2cc(NCCNc3cc(-c4ccc(F)cc4)[nH]n3)n[nH]2)cc1,4.392544976785332,380.1561010160001,4.269000000000002,4.0,4.0,7.0,28.0,28.0,104.94279999999999,81.41999999999999,0.0,4.0
COc1ccc(CC(=O)OCC(=O)Nc2c3c(nc4ccccc24)CCCC3)cc1,7.147032308971181,404.173607248,3.846600000000003,1.0,5.0,6.0,30.0,30.0,114.67170000000003,77.52,0.0,4.0
COc1ccc(CC(=O)OCC(=O)Nc2c3c(nc4ccccc24)CCCC3)cc1OC,7.647046088289912,434.18417193199997,3.8552000000000035,1.0,6.0,7.0,32.0,32.0,121.22370000000004,86.75,0.0,4.0
COc1ccc(CC(=O)OCC(=O)Nc2c3c(nc4ccccc24)CCCC3)c(OC)c1OC,7.285586407712879,464.19473661599994,3.863800000000003,1.0,7.0,8.0,34.0,34.0,127.77570000000004,95.98,0.0,4.0
O=C(COC(=O)Cc1ccc(O)cc1)Nc1c2c(nc3ccccc13)CCCC2,7.343997679317042,390.157957184,3.5436000000000023,2.0,5.0,5.0,29.0,29.0,109.78450000000004,88.52000000000001,0.0,4.0
O=C(COC(=O)Cc1ccc(Cl)cc1)Nc1c2c(nc3ccccc13)CCCC2,7.110978577904775,408.12407021200005,4.491400000000003,1.0,4.0,5.0,29.0,29.0,113.12970000000003,68.29,0.0,4.0
COc1cc(OC)cc(C(=O)OCC(=O)Nc2c3c(nc4ccccc24)CCCC3)c1,7.252899068635013,420.168521868,3.926300000000003,1.0,6.0,6.0,31.0,31.0,116.84320000000004,86.75,0.0,4.0
COc1cc(C(=O)OCC(=O)Nc2c3c(nc4ccccc24)CCCC3)cc(OC)c1OC,7.512296136836274,450.17908655199994,3.9349000000000034,1.0,7.0,7.0,33.0,33.0,123.39520000000005,95.98,0.0,4.0
COc1ccc(C(=O)OCC(=O)Nc2c3c(nc4ccccc24)CCCC3)c(OC)c1OC,7.183758700008217,450.17908655199994,3.9349000000000034,1.0,7.0,7.0,33.0,33.0,123.39520000000005,95.98,0.0,4.0
COc1cc(C(=O)OCC(=O)Nc2c3c(nc4ccccc24)CCCC3)ccc1O,7.427593132441944,406.152871804,3.6233000000000026,2.0,6.0,5.0,30.0,30.0,111.95600000000003,97.75,0.0,4.0
O=C(COC(=O)c1ccc(O)c(O)c1)Nc1c2c(nc3ccccc13)CCCC2,7.760450279159527,392.13722174,3.3203000000000014,3.0,6.0,4.0,29.0,29.0,107.06880000000002,108.75000000000001,0.0,4.0
COc1ccc(/C=C/C(=O)OCC(=O)Nc2c3c(nc4ccccc24)CCCC3)cc1OC,7.308564847855938,446.18417193199997,4.325900000000003,1.0,6.0,7.0,33.0,33.0,126.55370000000003,86.75,0.0,4.0
COc1cc(/C=C/C(=O)OCC(=O)Nc2c3c(nc4ccccc24)CCCC3)cc(OC)c1OC,7.33837659077077,476.19473661599994,4.334500000000004,1.0,7.0,8.0,35.0,35.0,133.10569999999996,95.98,0.0,4.0
COc1ccc(/C=C/C(=O)OCC(=O)Nc2c3c(nc4ccccc24)CCCC3)cc1O,7.336110701377339,432.16852186799997,4.0229000000000035,2.0,6.0,6.0,32.0,32.0,121.66650000000003,97.75,0.0,4.0
O=C(COC(=O)/C=C/c1ccc(Cl)cc1)Nc1c2c(nc3ccccc13)CCCC2,7.285921835018144,420.12407021200005,4.962100000000004,1.0,4.0,5.0,30.0,30.0,118.45970000000003,68.29,0.0,4.0
O=C(COC(=O)Cc1c[nH]c2ccccc12)Nc1c2c(nc3ccccc13)CCCC2,7.409381051793422,413.173941596,4.319300000000003,2.0,4.0,5.0,31.0,31.0,119.97640000000003,84.08,0.0,5.0
Nc1c2c(nc3ccccc13)CCCC2,7.913284336055117,198.115698448,2.695800000000001,1.0,2.0,0.0,15.0,15.0,62.797400000000025,38.91,0.0,3.0
Oc1ccc(/C=C/c2cc(O)cc(O)c2)cc1,5.3872161432802645,228.078644244,2.9738000000000016,3.0,3.0,2.0,17.0,17.0,66.80640000000002,60.69,0.0,2.0
COc1cc(/C=C/C(=O)CC(=O)/C=C/c2ccc(O)c(OC)c2)ccc1O,5.508638306165727,368.12598835999995,3.3699000000000026,2.0,6.0,8.0,27.0,27.0,102.01660000000001,93.06000000000002,0.0,2.0
Nc1nc(NCc2cccc(F)c2)nc2ccccc12,4.832682665251824,268.112424636,2.9632000000000014,2.0,4.0,3.0,20.0,20.0,77.67710000000002,63.83,0.0,3.0
Nc1nc(NCc2ccc(Br)cc2)nc2ccccc12,5.769551078621726,328.03235851600004,3.5866000000000016,2.0,4.0,3.0,20.0,20.0,85.41910000000001,63.83,0.0,3.0
Nc1nc(NCc2cccc(Br)c2)nc2ccccc12,5.568636235841013,328.03235851600004,3.5866000000000016,2.0,4.0,3.0,20.0,20.0,85.41910000000001,63.83,0.0,3.0
Nc1nc(NCc2ccc(Cl)cc2)nc2ccccc12,5.091514981121351,284.082874096,3.477500000000002,2.0,4.0,3.0,20.0,20.0,82.72910000000003,63.83,0.0,3.0
Nc1nc(NCc2cccc(Cl)c2)nc2ccccc12,4.872895201635193,284.082874096,3.477500000000002,2.0,4.0,3.0,20.0,20.0,82.72910000000003,63.83,0.0,3.0
Nc1nc(NCc2ccc(C(F)(F)F)cc2)nc2ccccc12,5.275724130399211,318.109231076,3.842900000000001,2.0,4.0,3.0,23.0,23.0,82.72110000000002,63.83,0.0,3.0
Nc1nc(NCc2cccc(C(F)(F)F)c2)nc2ccccc12,4.860120913598763,318.109231076,3.842900000000001,2.0,4.0,3.0,23.0,23.0,82.72110000000002,63.83,0.0,3.0
Cc1ccc(CNc2nc(N)c3ccccc3n2)cc1,4.647817481888637,264.137496512,3.1325200000000013,2.0,4.0,3.0,20.0,20.0,82.45610000000003,63.83,0.0,3.0
Nc1nc(NCc2ccccc2)nc2ccccc12,5.075720713938118,250.12184644799999,2.8241000000000014,2.0,4.0,3.0,19.0,19.0,77.71910000000003,63.83,0.0,3.0
Nc1nc(NCc2ccc(Br)cc2)c2ccccc2n1,4.8297382846050425,328.03235851600004,3.5866000000000016,2.0,4.0,3.0,20.0,20.0,85.41910000000003,63.83,0.0,3.0
Nc1nc(NCc2cccc(Br)c2)c2ccccc2n1,4.651695136951839,328.03235851600004,3.5866000000000016,2.0,4.0,3.0,20.0,20.0,85.41910000000003,63.83,0.0,3.0
Nc1nc(NCc2cccc(C(F)(F)F)c2)c2ccccc2n1,4.6777807052660805,318.10923107600007,3.842900000000001,2.0,4.0,3.0,23.0,23.0,82.72110000000002,63.83,0.0,3.0
Oc1ccc(/C=C/c2cc(O)cc(O)c2)cc1,5.585026652029182,228.078644244,2.9738000000000016,3.0,3.0,2.0,17.0,17.0,66.80640000000002,60.69,0.0,2.0
COc1cc(/C=C/C(=O)CC(=O)/C=C/c2ccc(O)c(OC)c2)ccc1O,5.823908740944319,368.12598835999995,3.3699000000000026,2.0,6.0,8.0,27.0,27.0,102.01660000000001,93.06000000000002,0.0,2.0
Nc1nc(NCCc2ccccc2)nc2ccccc12,4.826813731587726,264.137496512,2.866600000000002,2.0,4.0,4.0,20.0,20.0,82.58610000000003,63.83,0.0,3.0
Nc1nc(NCc2cccc(F)c2)nc2ccccc12,4.94692155651658,268.112424636,2.9632000000000014,2.0,4.0,3.0,20.0,20.0,77.67710000000002,63.83,0.0,3.0
Nc1nc(NCc2ccc(Br)cc2)nc2ccccc12,5.769551078621726,328.03235851600004,3.5866000000000016,2.0,4.0,3.0,20.0,20.0,85.41910000000001,63.83,0.0,3.0
Nc1nc(NCc2cccc(Br)c2)nc2ccccc12,5.823908740944319,328.03235851600004,3.5866000000000016,2.0,4.0,3.0,20.0,20.0,85.41910000000001,63.83,0.0,3.0
Nc1nc(NCc2ccc(Cl)cc2)nc2ccccc12,6.031517051446065,284.082874096,3.477500000000002,2.0,4.0,3.0,20.0,20.0,82.72910000000003,63.83,0.0,3.0
Nc1nc(NCc2cccc(Cl)c2)nc2ccccc12,5.229147988357856,284.082874096,3.477500000000002,2.0,4.0,3.0,20.0,20.0,82.72910000000003,63.83,0.0,3.0
Nc1nc(NCc2ccc(C(F)(F)F)cc2)nc2ccccc12,5.638272163982407,318.109231076,3.842900000000001,2.0,4.0,3.0,23.0,23.0,82.72110000000002,63.83,0.0,3.0
Nc1nc(NCc2cccc(C(F)(F)F)c2)nc2ccccc12,4.903089986991944,318.109231076,3.842900000000001,2.0,4.0,3.0,23.0,23.0,82.72110000000002,63.83,0.0,3.0
COc1ccc(CNc2nc(N)c3ccccc3n2)cc1,5.167491087293763,280.132411132,2.832700000000001,2.0,5.0,4.0,21.0,21.0,84.27110000000002,73.06,0.0,3.0
Cc1ccc(CNc2nc(N)c3ccccc3n2)cc1,4.882728704344236,264.137496512,3.1325200000000013,2.0,4.0,3.0,20.0,20.0,82.45610000000003,63.83,0.0,3.0
Nc1nc(NCc2ccccc2)nc2ccccc12,5.657577319177793,250.12184644799999,2.8241000000000014,2.0,4.0,3.0,19.0,19.0,77.71910000000003,63.83,0.0,3.0
Nc1nc(NCC2CCCCC2)c2ccccc2n1,4.866461091629782,256.16879664,3.204200000000002,2.0,4.0,3.0,19.0,19.0,79.01510000000005,63.83,0.0,3.0
CC(C)Nc1nc(N)nc2ccccc12,4.991399828238082,202.12184644799999,2.0322999999999998,2.0,4.0,2.0,15.0,15.0,62.70910000000002,63.83,0.0,2.0
CCCNc1nc(N)nc2ccccc12,4.826813731587726,202.12184644799999,2.0339,2.0,4.0,3.0,15.0,15.0,62.73110000000001,63.83,0.0,2.0
Nc1nc(NCCc2ccccc2)c2ccccc2n1,5.107905397309519,264.137496512,2.866600000000001,2.0,4.0,4.0,20.0,20.0,82.58610000000003,63.83,0.0,3.0
Nc1nc(NCc2ccc(F)cc2)c2ccccc2n1,5.508638306165727,268.112424636,2.9632000000000014,2.0,4.0,3.0,20.0,20.0,77.67710000000002,63.83,0.0,3.0
Nc1nc(NCc2cccc(F)c2)c2ccccc2n1,5.552841968657781,268.112424636,2.9632000000000014,2.0,4.0,3.0,20.0,20.0,77.67710000000002,63.83,0.0,3.0
Nc1nc(NCc2ccc(Br)cc2)c2ccccc2n1,7.096910013008056,328.03235851600004,3.5866000000000016,2.0,4.0,3.0,20.0,20.0,85.41910000000003,63.83,0.0,3.0
